CTYNAME,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,H_MALE,H_FEMALE
Stonewall,5,49,29,20,23,18,5,1,0,1,0,0,0,0,1,0,23,13,6,7
Stonewall,6,72,39,33,34,29,4,3,1,0,0,0,0,0,0,1,25,28,14,5
Stonewall,7,41,20,21,20,19,0,1,0,0,0,1,0,0,0,0,16,12,4,9
Stonewall,8,85,35,50,34,43,0,1,0,2,1,3,0,0,0,1,28,32,7,18
Stonewall,9,56,28,28,26,26,2,1,0,0,0,0,0,0,0,1,21,25,7,3
Stonewall,10,74,42,32,34,30,2,0,3,1,2,1,0,0,1,0,30,23,12,9
Stonewall,11,88,46,42,43,38,2,2,0,0,0,0,0,0,1,2,41,34,5,8
Stonewall,12,95,48,47,44,45,3,2,1,0,0,0,0,0,0,0,39,44,9,3
Stonewall,13,103,51,52,49,51,0,0,2,1,0,0,0,0,0,0,45,44,6,8
Stonewall,14,92,45,47,44,46,0,0,0,0,0,0,0,0,1,1,41,44,4,3
Stonewall,15,93,38,55,36,49,1,3,1,2,0,0,0,0,0,1,36,51,2,4
Stonewall,16,58,27,31,25,30,2,0,0,1,0,0,0,0,0,0,25,28,2,3
Stonewall,17,43,16,27,15,25,0,1,1,0,0,0,0,0,0,1,15,26,1,1
Stonewall,18,70,29,41,29,40,0,0,0,0,0,0,0,0,0,1,26,39,3,2
Sutton,5,186,107,79,101,73,2,1,1,2,2,1,0,0,1,2,27,25,80,54
Sutton,6,227,118,109,107,105,3,1,5,1,1,0,0,1,2,1,40,33,78,76
Sutton,7,214,126,88,122,84,1,1,3,1,0,1,0,0,0,1,36,37,90,51
Sutton,8,191,92,99,90,95,1,1,1,2,0,0,0,0,0,1,24,30,68,69
Sutton,9,200,96,104,93,101,2,1,0,0,0,1,0,0,1,1,28,33,68,71
Sutton,10,268,144,124,141,122,2,1,0,1,1,0,0,0,0,0,43,42,101,82
Sutton,11,239,115,124,111,117,1,2,1,1,0,2,0,0,2,2,33,58,82,66
Sutton,12,270,142,128,136,125,2,0,2,1,1,1,0,0,1,1,63,57,79,71
Sutton,13,273,133,140,130,139,0,0,3,0,0,1,0,0,0,0,61,70,72,70
Sutton,14,211,106,105,103,101,0,1,1,1,1,0,0,0,1,2,57,41,49,64
Sutton,15,194,100,94,95,90,2,1,1,3,1,0,0,0,1,0,54,51,46,43
Sutton,16,112,56,56,53,56,1,0,2,0,0,0,0,0,0,0,36,36,20,20
Sutton,17,73,44,29,44,28,0,0,0,0,0,0,0,0,0,1,26,17,18,12
Sutton,18,97,37,60,37,59,0,0,0,1,0,0,0,0,0,0,16,35,21,25
Swisher,5,503,332,171,263,150,54,10,6,4,4,2,0,0,5,5,154,75,178,96
Swisher,6,534,330,204,253,185,68,9,4,4,1,0,1,0,3,6,172,79,158,125
Swisher,7,502,301,201,233,170,55,10,5,8,1,6,1,1,6,6,147,94,154,107
Swisher,8,436,237,199,204,176,27,12,2,3,0,6,0,0,4,2,110,125,127,74
Swisher,9,395,220,175,184,153,29,13,5,4,0,3,0,0,2,2,119,107,101,68
Swisher,10,401,213,188,172,166,30,9,8,6,0,4,0,0,3,3,125,89,88,99
Swisher,11,442,229,213,207,193,18,12,3,5,0,0,0,1,1,2,136,119,93,94
Swisher,12,412,209,203,186,190,12,6,3,6,4,1,0,0,4,0,130,128,79,75
Swisher,13,406,202,204,185,192,11,8,3,3,0,0,0,0,3,1,131,136,71,68
Swisher,14,383,191,192,180,177,7,10,2,1,1,2,0,0,1,2,140,148,51,44
Swisher,15,303,141,162,136,151,2,5,0,4,1,2,0,0,2,0,105,125,36,37
Swisher,16,242,120,122,111,112,6,7,1,1,1,0,0,0,1,2,90,86,30,36
Swisher,17,186,69,117,66,112,3,3,0,0,0,1,0,0,0,1,51,94,18,23
Swisher,18,197,85,112,80,107,2,0,1,2,0,0,0,1,2,2,73,99,12,13
Tarrant,5,138359,68820,69539,48999,48538,12651,13637,766,781,4018,4314,185,192,2201,2077,43946,45063,24874,24476
Tarrant,6,158002,78165,79837,55960,55282,14641,16496,781,770,4702,5004,221,225,1860,2060,52844,55330,25321,24507
Tarrant,7,153541,75410,78131,55061,54416,13222,15808,714,689,4745,5397,213,240,1455,1581,51476,55360,23934,22771
Tarrant,8,149137,72721,76416,53249,52991,12808,15500,759,700,4383,5464,216,199,1306,1562,49628,54093,23093,22323
Tarrant,9,135763,65586,70177,48080,49007,11346,13846,647,637,4287,5178,170,160,1056,1349,44727,49320,20859,20857
Tarrant,10,139008,67740,71268,50465,51155,10995,13102,624,712,4482,5022,143,173,1031,1104,48984,52067,18756,19201
Tarrant,11,130731,64075,66656,48281,48693,10411,12106,568,540,3899,4182,143,173,773,962,47679,51017,16396,15639
Tarrant,12,129703,63727,65976,49423,50079,9646,11007,516,556,3262,3393,143,124,737,817,51170,53971,12557,12005
Tarrant,13,108986,52298,56688,41285,43675,7192,8833,450,397,2631,3057,112,158,628,568,43824,47923,8474,8765
Tarrant,14,82444,38044,44400,30618,34778,4528,6276,312,282,2100,2551,59,78,427,435,32472,38354,5572,6046
Tarrant,15,61651,28167,33484,23469,27327,2801,3956,183,226,1424,1666,44,43,246,266,24561,29323,3606,4161
Tarrant,16,39586,17249,22337,14476,18457,1587,2448,119,114,921,1091,26,28,120,199,15265,19687,1984,2650
Tarrant,17,25215,10138,15077,8646,12718,853,1578,53,89,500,569,19,13,67,110,8962,13332,1176,1745
Tarrant,18,25607,8935,16672,7801,14480,703,1511,55,70,315,514,3,7,58,90,8000,15045,935,1627
Taylor,5,14085,7140,6945,5916,5756,693,622,64,65,209,267,9,5,249,230,5417,5342,1723,1603
Taylor,6,10796,5576,5220,4553,4347,654,478,62,67,144,174,10,13,153,141,4202,3749,1374,1471
Taylor,7,9389,4675,4714,3910,4047,459,360,60,51,114,127,12,7,120,122,3347,3363,1328,1351
Taylor,8,8830,4392,4438,3717,3752,418,388,47,52,113,146,6,9,91,91,3179,3165,1213,1273
Taylor,9,6814,3367,3447,2904,2972,296,270,28,30,69,98,5,9,65,68,2475,2477,892,970
Taylor,10,6597,3235,3362,2766,2949,278,213,35,41,100,95,8,6,48,58,2497,2570,738,792
Taylor,11,6753,3241,3512,2867,3109,234,243,35,30,63,75,3,3,39,52,2527,2770,714,742
Taylor,12,7798,3692,4106,3301,3687,242,246,56,39,42,91,7,4,44,39,3030,3376,662,730
Taylor,13,7242,3457,3785,3113,3396,222,218,53,36,33,105,2,1,34,29,2935,3241,522,544
Taylor,14,5769,2610,3159,2376,2823,152,149,23,30,33,123,1,3,25,31,2222,2667,388,492
Taylor,15,4908,2211,2697,2027,2461,109,133,18,21,28,55,1,3,28,24,1896,2320,315,377
Taylor,16,3698,1583,2115,1470,1939,70,101,15,13,19,43,2,1,7,18,1410,1868,173,247
Taylor,17,2647,1086,1561,1021,1463,35,41,9,19,10,19,0,2,11,17,978,1406,108,155
Taylor,18,2761,933,1828,882,1717,26,42,9,22,12,43,1,0,3,4,857,1693,76,135
Terrell,5,31,18,13,14,9,1,0,2,4,1,0,0,0,0,0,7,7,11,6
Terrell,6,30,10,20,8,18,0,0,0,1,2,0,0,0,0,1,7,5,3,15
Terrell,7,43,24,19,21,19,1,0,1,0,1,0,0,0,0,0,9,11,15,8
Terrell,8,43,19,24,18,23,1,1,0,0,0,0,0,0,0,0,10,13,9,11
Terrell,9,52,28,24,25,24,1,0,2,0,0,0,0,0,0,0,8,14,20,10
Terrell,10,45,26,19,24,15,0,1,2,3,0,0,0,0,0,0,3,7,23,12
Terrell,11,47,26,21,22,19,4,0,0,1,0,0,0,0,0,1,11,7,15,14
Terrell,12,41,18,23,17,21,0,0,1,2,0,0,0,0,0,0,10,10,8,13
Terrell,13,53,31,22,29,21,0,0,1,1,1,0,0,0,0,0,18,11,13,11
Terrell,14,74,38,36,38,35,0,0,0,1,0,0,0,0,0,0,24,22,14,14
Terrell,15,67,32,35,32,34,0,0,0,0,0,0,0,0,0,1,18,18,14,17
Terrell,16,41,20,21,20,21,0,0,0,0,0,0,0,0,0,0,10,9,10,12
Terrell,17,22,11,11,11,10,0,0,0,0,0,0,0,0,0,1,5,2,6,9
Terrell,18,42,15,27,13,25,1,0,0,1,0,0,0,0,1,1,8,16,7,11
Terry,5,810,490,320,401,296,68,14,7,4,2,3,1,0,11,3,201,99,289,221
Terry,6,904,525,379,456,348,45,9,11,8,5,8,0,1,8,5,225,149,300,230
Terry,7,836,490,346,453,316,30,16,2,2,0,5,0,0,5,7,175,133,315,213
Terry,8,793,465,328,417,300,40,17,3,1,2,4,0,2,3,4,193,112,272,216
Terry,9,622,338,284,302,266,27,10,2,5,6,1,0,0,1,2,164,122,174,162
Terry,10,673,394,279,361,257,22,9,7,10,2,2,0,0,2,1,177,110,217,169
Terry,11,699,355,344,322,327,23,7,7,5,1,1,1,1,1,3,172,151,183,193
Terry,12,744,383,361,356,338,17,13,4,5,4,3,0,0,2,2,194,178,189,183
Terry,13,679,337,342,313,316,13,12,6,8,3,2,0,0,2,4,181,195,156,147
Terry,14,546,266,280,254,264,8,9,2,3,0,1,0,1,2,2,166,179,100,101
Terry,15,440,202,238,190,219,3,12,4,2,0,0,0,0,5,5,120,147,82,91
Terry,16,356,156,200,146,187,6,9,2,2,1,0,0,0,1,2,105,148,51,52
Terry,17,274,111,163,109,158,1,3,0,1,1,0,0,0,0,1,73,111,38,52
Terry,18,245,80,165,77,159,2,3,1,2,0,1,0,0,0,0,63,136,17,29
Throckmorton,5,62,39,23,36,20,0,1,1,1,2,0,0,0,0,1,34,17,5,6
Throckmorton,6,66,37,29,37,28,0,1,0,0,0,0,0,0,0,0,34,19,3,10
Throckmorton,7,61,29,32,29,30,0,1,0,0,0,0,0,0,0,1,29,27,0,5
Throckmorton,8,87,35,52,35,50,0,0,0,0,0,1,0,0,0,1,29,40,6,12
Throckmorton,9,67,32,35,30,33,1,0,1,2,0,0,0,0,0,0,24,27,8,8
Throckmorton,10,76,35,41,35,38,0,2,0,1,0,0,0,0,0,0,28,30,7,11
Throckmorton,11,108,42,66,42,65,0,1,0,0,0,0,0,0,0,0,37,61,5,5
Throckmorton,12,119,59,60,59,56,0,0,0,2,0,0,0,0,0,2,54,55,5,5
Throckmorton,13,112,55,57,53,56,0,0,1,0,0,1,0,0,1,0,53,54,2,3
Throckmorton,14,111,56,55,54,55,0,0,0,0,0,0,0,0,2,0,50,51,6,4
Throckmorton,15,97,49,48,49,46,0,0,0,2,0,0,0,0,0,0,46,42,3,6
Throckmorton,16,85,37,48,33,46,2,0,2,1,0,1,0,0,0,0,35,46,2,2
Throckmorton,17,70,34,36,32,34,0,0,1,2,0,0,0,0,1,0,33,35,1,1
Throckmorton,18,57,22,35,22,34,0,0,0,0,0,0,0,0,0,1,21,34,1,1
Titus,5,2245,1140,1105,963,941,108,99,36,40,26,11,0,2,7,12,549,487,591,618
Titus,6,2212,1068,1144,881,935,121,140,30,41,22,15,7,3,7,10,510,565,558,579
Titus,7,1784,858,926,727,775,82,98,28,26,6,12,4,3,11,12,430,480,428,446
Titus,8,1881,854,1027,737,876,79,93,23,29,5,11,1,2,9,16,450,540,404,487
Titus,9,1923,965,958,815,809,91,103,30,16,13,20,1,0,15,10,504,500,461,458
Titus,10,2051,1010,1041,866,869,88,123,33,29,14,11,2,0,7,9,533,600,477,441
Titus,11,1955,1009,946,865,791,100,108,25,26,13,10,1,4,5,7,566,615,443,331
Titus,12,1919,961,958,836,797,90,124,21,20,8,10,3,1,3,6,647,723,314,235
Titus,13,1666,810,856,706,727,72,98,8,12,9,12,1,1,14,6,592,694,218,162
Titus,14,1602,765,837,664,703,74,89,8,10,9,27,3,2,7,6,636,731,129,106
Titus,15,1218,555,663,506,582,36,61,6,7,2,8,0,1,5,4,476,595,79,68
Titus,16,822,387,435,330,375,32,50,8,2,15,3,0,0,2,5,349,393,38,42
Titus,17,519,232,287,197,260,11,21,8,1,12,2,0,0,4,3,209,273,23,14
Titus,18,550,212,338,189,303,21,27,2,4,0,3,0,0,0,1,200,318,12,20
Tom,5,9195,4954,4241,4272,3721,346,271,55,61,100,61,9,10,172,117,2980,2319,1974,1922
Tom,6,9384,4887,4497,4312,4073,293,211,57,56,105,70,10,7,110,80,2819,2457,2068,2040
Tom,7,8941,4684,4257,4240,3830,229,169,52,47,80,127,5,5,78,79,2574,2414,2110,1843
Tom,8,7760,3940,3820,3538,3470,214,157,67,36,58,88,13,9,50,60,2255,2120,1685,1700
Tom,9,5990,3066,2924,2771,2691,161,90,33,36,42,57,8,9,51,41,1815,1643,1251,1281
Tom,10,6007,2909,3098,2678,2851,106,101,40,49,45,43,4,4,36,50,1698,1790,1211,1308
Tom,11,6157,2924,3233,2713,3002,99,108,41,39,36,42,5,4,30,38,1822,2005,1102,1228
Tom,12,6993,3370,3623,3129,3391,129,124,42,51,36,29,2,3,32,25,2210,2415,1160,1208
Tom,13,6648,3069,3579,2869,3315,112,132,38,41,20,54,0,4,30,33,2153,2537,916,1042
Tom,14,5737,2762,2975,2578,2778,110,113,28,21,16,32,4,3,26,28,2021,2157,741,818
Tom,15,4527,2084,2443,1964,2305,68,66,18,26,11,24,1,0,22,22,1580,1853,504,590
Tom,16,3205,1419,1786,1342,1689,39,37,12,16,5,20,1,1,20,23,1131,1384,288,402
Tom,17,2421,1004,1417,944,1335,33,42,9,9,3,9,0,0,15,22,818,1100,186,317
Tom,18,2311,862,1449,829,1340,14,41,11,10,2,12,2,1,4,45,668,1157,194,292
Travis,5,81417,41153,40264,31223,30949,4203,4049,644,610,3708,3294,32,58,1343,1304,24365,24237,16788,16027
Travis,6,126408,65409,60999,50683,47748,6035,5409,744,662,6194,5408,90,89,1663,1683,43601,41378,21808,19621
Travis,7,123694,64726,58968,51724,46896,5120,4821,814,623,5437,5073,107,90,1524,1465,43090,40100,21636,18868
Travis,8,107611,56175,51436,45272,40994,4647,4347,716,641,4259,4165,111,73,1170,1216,36929,34345,19246,17091
Travis,9,92282,47644,44638,38640,35165,3646,3729,589,671,3775,4056,59,62,935,955,31606,29748,16038,14890
Travis,10,86635,44559,42076,36313,33457,3499,3746,553,510,3395,3570,53,39,746,754,31020,29122,13539,12954
Travis,11,72855,37131,35724,30412,28688,3247,3506,470,487,2437,2472,40,43,525,528,26142,25256,10989,10468
Travis,12,69604,34437,35167,28613,28832,3118,3346,397,408,1847,2066,29,38,433,477,25641,26277,8796,8890
Travis,13,61109,29455,31654,24652,26165,2752,3094,310,287,1322,1718,24,32,395,358,23055,24681,6400,6973
Travis,14,47571,22573,24998,19368,20971,1755,2136,200,226,997,1351,12,14,241,300,18432,20130,4141,4868
Travis,15,31817,14936,16881,12913,14253,1016,1374,124,112,736,955,15,12,132,175,12442,13885,2494,2996
Travis,16,18774,8478,10296,7291,8739,546,904,51,61,504,488,7,8,79,96,7076,8390,1402,1906
Travis,17,11777,4940,6837,4194,5773,382,595,24,50,293,364,6,3,41,52,4138,5582,802,1255
Travis,18,12913,4636,8277,4136,7258,277,637,15,36,190,299,4,0,14,47,3956,7027,680,1250
Trinity,5,649,315,334,262,283,34,37,2,4,1,4,0,0,16,6,276,280,39,54
Trinity,6,749,390,359,347,306,34,38,3,5,1,2,0,0,5,8,327,312,63,47
Trinity,7,678,329,349,291,307,33,34,0,4,0,2,0,1,5,1,278,302,51,47
Trinity,8,741,345,396,295,342,39,39,4,7,4,2,0,0,3,6,298,353,47,43
Trinity,9,702,349,353,294,323,42,25,5,3,4,0,0,0,4,2,298,298,51,55
Trinity,10,812,378,434,341,390,27,37,1,1,3,2,2,0,4,4,333,381,45,53
Trinity,11,893,442,451,379,409,54,40,1,0,1,1,1,0,6,1,400,412,42,39
Trinity,12,1154,514,640,457,547,43,71,4,6,1,4,0,0,9,12,487,618,27,22
Trinity,13,1202,503,699,444,605,41,69,6,9,3,3,0,1,9,12,478,665,25,34
Trinity,14,1237,591,646,528,580,52,51,1,4,1,4,0,0,9,7,564,618,27,28
Trinity,15,1015,539,476,508,427,23,36,3,8,0,2,0,0,5,3,519,469,20,7
Trinity,16,781,355,426,329,393,22,22,2,5,0,1,0,0,2,5,349,417,6,9
Trinity,17,483,235,248,218,230,12,15,3,1,0,1,0,0,2,1,220,243,15,5
Trinity,18,382,161,221,143,181,14,27,0,3,1,9,0,0,3,1,157,218,4,3
Tyler,5,1404,937,467,648,401,264,47,13,5,3,0,0,0,9,14,722,445,215,22
Tyler,6,1615,1129,486,807,418,296,49,18,5,2,3,0,1,6,10,855,458,274,28
Tyler,7,1321,870,451,635,389,215,49,9,5,3,5,1,0,7,3,682,425,188,26
Tyler,8,1283,735,548,562,485,160,45,3,8,3,3,0,0,7,7,604,508,131,40
Tyler,9,1192,688,504,571,457,107,39,0,3,6,3,0,0,4,2,601,476,87,28
Tyler,10,1164,615,549,522,494,72,39,5,9,1,1,0,0,15,6,567,525,48,24
Tyler,11,1291,657,634,572,563,67,56,5,4,3,5,1,0,9,6,609,617,48,17
Tyler,12,1456,687,769,628,684,45,65,5,2,1,9,0,0,8,9,647,755,40,14
Tyler,13,1474,748,726,670,634,59,67,9,6,4,7,0,1,6,11,731,716,17,10
Tyler,14,1401,683,718,640,658,29,48,3,2,2,0,1,0,8,10,663,702,20,16
Tyler,15,1256,584,672,553,624,20,38,5,1,2,2,1,0,3,7,571,667,13,5
Tyler,16,960,467,493,432,460,29,26,2,3,2,2,0,0,2,2,459,484,8,9
Tyler,17,641,311,330,279,300,22,25,4,3,0,1,1,0,5,1,301,324,10,6
Tyler,18,545,196,349,185,323,9,22,1,3,1,0,0,0,0,1,187,345,9,4
Upshur,5,2202,1194,1008,1020,864,112,88,16,18,10,5,0,1,36,32,1053,883,141,125
Upshur,6,2468,1185,1283,1012,1132,134,105,11,14,5,7,1,2,22,23,1055,1152,130,131
Upshur,7,2291,1119,1172,993,1064,88,74,14,9,5,11,1,0,18,14,984,1052,135,120
Upshur,8,2489,1237,1252,1121,1105,77,95,19,16,6,6,1,2,13,28,1067,1129,170,123
Upshur,9,2279,1126,1153,1013,1038,74,78,15,12,7,8,1,0,16,17,1005,1028,121,125
Upshur,10,2465,1205,1260,1066,1102,112,102,10,29,7,10,0,0,10,17,1119,1145,86,115
Upshur,11,2529,1236,1293,1084,1151,114,121,23,8,0,1,1,0,14,12,1133,1217,103,76
Upshur,12,3216,1543,1673,1391,1506,115,136,17,13,6,8,0,0,14,10,1455,1598,88,75
Upshur,13,2968,1472,1496,1331,1310,98,137,13,14,7,10,4,1,19,24,1428,1447,44,49
Upshur,14,2452,1176,1276,1039,1153,108,93,10,12,4,2,0,0,15,16,1146,1240,30,36
Upshur,15,2029,962,1067,861,957,81,91,5,11,0,4,0,0,15,4,932,1048,30,19
Upshur,16,1339,619,720,554,646,53,57,8,5,1,4,1,0,2,8,597,715,22,5
Upshur,17,962,451,511,399,452,39,48,7,3,1,2,0,0,5,6,446,502,5,9
Upshur,18,810,296,514,260,456,29,53,2,2,1,0,0,0,4,3,289,508,7,6
Upton,5,177,100,77,88,75,3,1,7,0,0,0,0,0,2,1,39,29,61,48
Upton,6,240,123,117,111,109,5,3,5,3,1,2,0,0,1,0,50,48,73,69
Upton,7,268,136,132,125,123,4,5,4,2,1,0,0,0,2,2,69,59,67,73
Upton,8,227,123,104,116,97,1,2,1,1,0,2,0,0,5,2,52,42,71,62
Upton,9,230,120,110,109,99,6,3,1,4,0,2,0,0,4,2,45,52,75,58
Upton,10,197,90,107,86,103,1,2,2,1,1,0,0,0,0,1,44,47,46,60
Upton,11,182,92,90,88,83,3,3,1,4,0,0,0,0,0,0,44,43,48,47
Upton,12,198,90,108,84,95,4,3,2,7,0,1,0,0,0,2,51,62,39,46
Upton,13,253,141,112,130,106,7,2,3,4,1,0,0,0,0,0,80,65,61,47
Upton,14,150,70,80,65,72,1,5,4,3,0,0,0,0,0,0,41,40,29,40
Upton,15,121,66,55,61,51,1,2,3,2,0,0,0,0,1,0,38,35,28,20
Upton,16,101,56,45,54,43,0,0,1,2,0,0,0,0,1,0,35,26,21,19
Upton,17,65,30,35,25,30,0,2,3,2,0,0,0,0,2,1,12,27,18,8
Upton,18,77,28,49,25,43,2,3,0,3,0,0,0,0,1,0,24,35,4,14
Uvalde,5,1879,967,912,919,871,14,13,16,9,7,16,0,0,11,3,191,164,776,748
Uvalde,6,1953,1031,922,974,878,27,16,15,12,6,8,0,2,9,6,222,194,809,728
Uvalde,7,1623,806,817,779,781,4,8,6,7,6,16,1,2,10,3,187,204,619,613
Uvalde,8,1487,734,753,705,719,6,3,12,13,5,7,1,1,5,10,189,184,545,569
Uvalde,9,1493,747,746,711,711,4,12,12,9,15,7,2,1,3,6,160,162,587,584
Uvalde,10,1517,709,808,671,774,5,8,17,9,9,14,1,0,6,3,180,232,529,576
Uvalde,11,1370,667,703,646,678,5,11,4,7,6,5,0,0,6,2,219,227,448,476
Uvalde,12,1423,661,762,619,738,20,9,9,7,5,5,1,1,7,2,266,271,395,491
Uvalde,13,1411,711,700,686,673,6,5,9,11,6,5,0,1,4,5,287,266,424,434
Uvalde,14,1250,556,694,535,670,6,8,12,7,1,3,0,0,2,6,228,281,328,413
Uvalde,15,1193,553,640,539,623,3,2,3,5,3,4,0,0,5,6,250,300,303,340
Uvalde,16,787,358,429,350,420,3,1,3,2,1,1,0,0,1,5,191,209,167,220
Uvalde,17,589,269,320,259,309,5,1,2,4,2,0,0,2,1,4,149,144,120,176
Uvalde,18,657,251,406,240,388,3,3,5,8,1,0,0,2,2,5,120,215,131,191
Val,5,4010,2315,1695,2120,1587,80,52,35,19,27,15,7,4,46,18,637,298,1678,1397
Val,6,3835,2159,1676,2023,1591,56,27,24,13,31,25,1,3,24,17,552,340,1607,1336
Val,7,3320,1852,1468,1726,1370,67,34,12,21,16,24,6,2,25,17,396,273,1456,1195
Val,8,3011,1564,1447,1470,1354,46,37,11,11,18,26,3,1,16,18,266,232,1298,1215
Val,9,2736,1380,1356,1312,1277,23,24,19,24,5,10,2,3,19,18,203,178,1177,1178
Val,10,2707,1343,1364,1283,1323,20,12,22,15,2,6,4,3,12,5,231,180,1112,1184
Val,11,2627,1339,1288,1287,1252,20,8,17,15,5,9,4,1,6,3,237,202,1102,1086
Val,12,2371,1112,1259,1060,1211,22,20,8,10,16,9,1,1,5,8,272,206,840,1053
Val,13,2030,921,1109,870,1068,26,15,13,9,6,16,1,1,5,0,225,252,696,857
Val,14,1982,921,1061,881,1026,21,15,8,4,6,7,0,3,5,6,265,233,656,828
Val,15,1813,852,961,816,936,16,10,10,5,4,6,1,0,5,4,274,219,578,742
Val,16,1309,625,684,603,663,11,7,4,7,1,4,1,1,5,2,159,161,466,523
Val,17,931,416,515,401,500,8,6,4,1,1,5,0,0,2,3,123,103,293,412
Val,18,942,370,572,356,558,5,5,4,3,0,2,0,0,5,4,75,117,295,455
Van,5,2900,1483,1417,1376,1308,51,29,10,13,8,5,3,27,35,35,1239,1172,244,245
Van,6,3073,1568,1505,1448,1401,54,46,23,20,11,11,2,2,30,25,1319,1306,249,199
Van,7,2918,1466,1452,1369,1364,45,49,21,17,12,4,1,0,18,18,1261,1263,205,189
Van,8,3139,1542,1597,1441,1510,53,45,16,15,8,9,0,2,24,16,1299,1389,243,208
Van,9,3163,1540,1623,1448,1534,43,42,17,14,7,14,1,0,24,19,1365,1431,175,192
Van,10,3587,1707,1880,1617,1790,50,34,18,17,6,18,3,2,13,19,1504,1699,203,181
Van,11,3583,1721,1862,1635,1771,51,45,15,16,5,11,0,3,15,16,1564,1709,157,153
Van,12,4154,2064,2090,1948,1961,65,70,20,20,7,17,0,2,24,20,1900,1965,164,125
Van,13,3909,1868,2041,1769,1933,54,63,19,14,7,9,2,0,17,22,1734,1954,134,87
Van,14,3485,1659,1826,1575,1732,40,55,24,15,8,6,1,1,11,17,1575,1769,84,57
Van,15,2967,1419,1548,1364,1485,30,27,11,10,4,11,1,0,9,15,1354,1511,65,37
Van,16,2157,985,1172,932,1123,21,23,17,14,0,2,0,1,15,9,971,1148,14,24
Van,17,1465,706,759,688,725,10,15,2,8,1,4,0,0,5,7,685,752,21,7
Van,18,1216,455,761,436,726,7,20,3,7,2,1,0,0,7,7,430,755,25,6
Victoria,5,5938,2989,2949,2577,2544,264,243,44,30,38,69,6,2,60,61,1379,1349,1610,1600
Victoria,6,6725,3431,3294,3069,2966,237,214,28,22,40,39,7,5,50,48,1645,1589,1786,1705
Victoria,7,6089,3092,2997,2763,2704,212,182,35,28,40,57,1,2,41,24,1481,1462,1611,1535
Victoria,8,6010,2979,3031,2647,2721,195,206,35,36,59,38,3,4,40,26,1491,1463,1488,1568
Victoria,9,5091,2515,2576,2264,2303,162,159,31,32,36,57,3,3,19,22,1284,1274,1231,1302
Victoria,10,4976,2378,2598,2129,2340,176,156,26,20,31,48,1,4,15,30,1306,1403,1072,1195
Victoria,11,5122,2463,2659,2226,2427,158,158,37,23,30,33,1,1,11,17,1417,1532,1046,1127
Victoria,12,5794,2812,2982,2557,2722,166,183,26,21,43,38,2,3,18,15,1742,1888,1070,1094
Victoria,13,5539,2658,2881,2421,2593,143,161,30,16,36,83,2,1,26,27,1737,1914,921,967
Victoria,14,4630,2157,2473,1939,2260,152,155,22,11,30,36,0,0,14,11,1448,1652,709,821
Victoria,15,3743,1731,2012,1602,1862,91,117,16,11,12,12,1,0,9,10,1175,1351,556,661
Victoria,16,2651,1165,1486,1089,1392,55,69,4,11,11,10,0,1,6,3,852,1046,313,440
Victoria,17,1893,801,1092,739,1020,39,46,12,13,5,8,0,0,6,5,559,762,242,330
Victoria,18,1903,685,1218,637,1120,32,80,3,2,3,11,2,0,8,5,517,924,168,294
Walker,5,10629,5419,5210,4073,3837,1154,1198,39,56,63,40,10,4,80,75,4312,4297,1107,913
Walker,6,5819,3728,2091,2392,1523,1181,451,43,22,48,46,5,5,59,44,2945,1612,783,479
Walker,7,5123,3512,1611,2375,1169,1025,369,32,7,41,42,5,5,34,19,2643,1292,869,319
Walker,8,4857,3288,1569,2215,1145,1015,362,8,10,26,28,0,2,24,22,2580,1284,708,285
Walker,9,4700,3333,1367,2209,995,1047,309,21,16,37,26,1,1,18,20,2722,1104,611,263
Walker,10,5188,3596,1592,2395,1198,1134,335,21,19,29,21,1,2,16,17,2998,1311,598,281
Walker,11,4770,3205,1565,2156,1200,984,315,29,15,17,21,3,2,16,12,2728,1312,477,253
Walker,12,4336,2546,1790,1817,1410,671,337,26,16,15,15,0,1,17,11,2176,1572,370,218
Walker,13,3775,2052,1723,1581,1388,425,275,16,24,18,24,2,1,10,11,1787,1535,265,188
Walker,14,3341,1705,1636,1393,1327,268,252,16,15,18,28,0,4,10,10,1532,1523,173,113
Walker,15,2384,1194,1190,1014,1006,155,154,8,6,7,15,0,1,10,8,1120,1127,74,63
Walker,16,1858,871,987,755,799,98,174,6,5,5,3,0,0,7,6,828,953,43,34
Walker,17,1034,449,585,409,494,36,86,2,2,0,1,0,0,2,2,420,560,29,25
Walker,18,1021,397,624,346,540,37,73,3,2,4,1,0,2,7,6,385,597,12,27
Waller,5,7406,3718,3688,1432,1546,2148,2056,28,26,45,25,2,2,63,33,2941,2908,777,780
Waller,6,3116,1641,1475,1099,1089,468,312,36,28,16,19,4,1,18,26,1110,949,531,526
Waller,7,2817,1433,1384,1173,1128,167,182,30,18,33,29,4,1,26,26,880,867,553,517
Waller,8,2975,1498,1477,1190,1189,215,214,31,20,38,33,1,1,23,20,897,950,601,527
Waller,9,2693,1396,1297,1175,1039,160,194,27,25,25,28,1,2,8,9,870,853,526,444
